"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06085","1","622","75","0","2024","A","",1,3524,568082563,0,0,3100,161185,"",0.32,1.27,0.72,0.00,0.00,0.57,0.57,"",0,0.0,-56,-1.6,15704031,2.8,0,0.0,0,0.0,133,4.5,6900,4.5
"06085","1","6221","76","0","2024","A","",1,3524,568082563,0,0,3100,161185,"",0.33,1.30,0.73,0.00,0.00,0.57,0.57,"",0,0.0,-56,-1.6,15704031,2.8,0,0.0,0,0.0,133,4.5,6900,4.5
"06085","1","62211","77","0","2024","A","",1,3524,568082563,0,0,3100,161185,"",0.33,1.30,0.73,0.00,0.00,0.57,0.57,"",0,0.0,-56,-1.6,15704031,2.8,0,0.0,0,0.0,133,4.5,6900,4.5
"06085","1","622110","78","0","2024","A","",1,3524,568082563,0,0,3100,161185,"",0.33,1.30,0.73,0.00,0.00,0.57,0.57,"",0,0.0,-56,-1.6,15704031,2.8,0,0.0,0,0.0,133,4.5,6900,4.5
"06085","1","92","74","0","2024","A","",48,3787,524227882,0,0,2662,138437,"",0.28,0.31,0.15,0.00,0.00,0.47,0.47,"",3,6.7,6,0.2,27115781,5.5,0,0.0,0,0.0,134,5.3,6972,5.3
"06085","1","921","75","0","2024","A","",4,346,49235041,0,0,2737,142332,"",0.33,0.29,0.15,0.00,0.00,0.52,0.52,"",0,0.0,41,13.4,7053994,16.7,0,0.0,0,0.0,77,2.9,3996,2.9
"06085","1","9211","76","0","2024","A","",4,346,49235041,0,0,2737,142332,"",0.33,0.29,0.15,0.00,0.00,0.52,0.52,"",0,0.0,41,13.4,7053994,16.7,0,0.0,0,0.0,77,2.9,3996,2.9
"06085","1","92113","77","0","2024","A","",2,319,45578078,0,0,2745,142729,"",0.50,0.40,0.21,0.00,0.00,0.53,0.53,"",0,0.0,34,11.9,6168942,15.7,0,0.0,0,0.0,84,3.2,4370,3.2
"06085","1","921130","78","0","2024","A","",2,319,45578078,0,0,2745,142729,"",0.50,0.40,0.21,0.00,0.00,0.53,0.53,"",0,0.0,34,11.9,6168942,15.7,0,0.0,0,0.0,84,3.2,4370,3.2
"06085","1","92119","77","0","2024","A","",2,27,3656963,0,0,2646,137566,"",0.25,0.11,0.05,0.00,0.00,0.46,0.46,"",0,0.0,7,35.0,885052,31.9,0,0.0,0,0.0,-8,-0.3,-454,-0.3
"06085","1","921190","78","0","2024","A","",2,27,3656963,0,0,2646,137566,"",0.25,0.11,0.05,0.00,0.00,0.46,0.46,"",0,0.0,7,35.0,885052,31.9,0,0.0,0,0.0,-8,-0.3,-454,-0.3
"06085","1","922","75","0","2024","A","",14,343,49618990,0,0,2783,144732,"",0.58,0.18,0.08,0.00,0.00,0.43,0.43,"",0,0.0,-3,-0.9,2484588,5.3,0,0.0,0,0.0,160,6.1,8341,6.1
"06085","1","9221","76","0","2024","A","",14,343,49618990,0,0,2783,144732,"",0.58,0.18,0.08,0.00,0.00,0.43,0.43,"",0,0.0,-3,-0.9,2484588,5.3,0,0.0,0,0.0,160,6.1,8341,6.1
"06085","1","92211","77","0","2024","A","",2,89,10643753,0,0,2291,119146,"",0.40,0.37,0.15,0.00,0.00,0.40,0.40,"",0,0.0,-3,-3.3,262846,2.5,0,0.0,0,0.0,127,5.9,6616,5.9
"06085","1","922110","78","0","2024","A","",2,89,10643753,0,0,2291,119146,"",0.40,0.37,0.15,0.00,0.00,0.40,0.40,"",0,0.0,-3,-3.3,262846,2.5,0,0.0,0,0.0,127,5.9,6616,5.9
"06085","1","92212","77","0","2024","A","",8,202,30845944,0,0,2937,152703,"",0.68,0.19,0.08,0.00,0.00,0.43,0.43,"",0,0.0,-3,-1.5,1311548,4.4,0,0.0,0,0.0,169,6.1,8750,6.1
"06085","1","922120","78","0","2024","A","",8,202,30845944,0,0,2937,152703,"",0.68,0.19,0.08,0.00,0.00,0.43,0.43,"",0,0.0,-3,-1.5,1311548,4.4,0,0.0,0,0.0,169,6.1,8750,6.1
"06085","1","92213","77","0","2024","A","",3,37,6141651,0,0,3157,164142,"",1.18,0.22,0.10,0.00,0.00,0.44,0.44,"",0,0.0,-1,-2.6,196968,3.3,0,0.0,0,0.0,108,3.5,5617,3.5
"06085","1","922130","78","0","2024","A","",3,37,6141651,0,0,3157,164142,"",1.18,0.22,0.10,0.00,0.00,0.44,0.44,"",0,0.0,-1,-2.6,196968,3.3,0,0.0,0,0.0,108,3.5,5617,3.5
"06085","1","92219","77","0","2024","A","",1,14,1987642,0,0,2714,141134,"",0.25,0.06,0.03,0.00,0.00,0.44,0.44,"",0,0.0,3,27.3,713226,56.0,0,0.0,0,0.0,416,18.1,21657,18.1
"06085","1","922190","78","0","2024","A","",1,14,1987642,0,0,2714,141134,"",0.25,0.06,0.03,0.00,0.00,0.44,0.44,"",0,0.0,3,27.3,713226,56.0,0,0.0,0,0.0,416,18.1,21657,18.1
"06085","1","923","75","0","2024","A","",6,458,59307835,0,0,2490,129493,"",0.32,0.26,0.11,0.00,0.00,0.43,0.43,"",0,0.0,6,1.3,5269418,9.8,0,0.0,0,0.0,193,8.4,10049,8.4
"06085","1","9231","76","0","2024","A","",6,458,59307835,0,0,2490,129493,"",0.32,0.26,0.11,0.00,0.00,0.43,0.43,"",0,0.0,6,1.3,5269418,9.8,0,0.0,0,0.0,193,8.4,10049,8.4
"06085","1","92312","77","0","2024","A","",2,64,8367392,0,0,2501,130063,"",0.36,0.14,0.05,0.00,0.00,0.35,0.35,"",0,0.0,16,33.3,2939151,54.1,0,0.0,0,0.0,341,15.8,17755,15.8
"06085","1","923120","78","0","2024","A","",2,64,8367392,0,0,2501,130063,"",0.36,0.14,0.05,0.00,0.00,0.35,0.35,"",0,0.0,16,33.3,2939151,54.1,0,0.0,0,0.0,341,15.8,17755,15.8
"06085","1","92313","77","0","2024","A","",2,135,14543602,0,0,2067,107465,"",0.20,0.27,0.11,0.00,0.00,0.39,0.39,"",0,0.0,-11,-7.5,66250,0.5,0,0.0,0,0.0,157,8.2,8135,8.2
"06085","1","923130","78","0","2024","A","",2,135,14543602,0,0,2067,107465,"",0.20,0.27,0.11,0.00,0.00,0.39,0.39,"",0,0.0,-11,-7.5,66250,0.5,0,0.0,0,0.0,157,8.2,8135,8.2
"06085","1","92314","77","0","2024","A","",2,258,36396841,0,0,2709,140891,"",0.81,0.34,0.17,0.00,0.00,0.50,0.50,"",0,0.0,0,0.0,2264017,6.6,0,0.0,0,0.0,168,6.6,8764,6.6
"06085","1","923140","78","0","2024","A","",2,258,36396841,0,0,2709,140891,"",0.81,0.34,0.17,0.00,0.00,0.50,0.50,"",0,0.0,0,0.0,2264017,6.6,0,0.0,0,0.0,168,6.6,8764,6.6
"06085","1","924","75","0","2024","A","",3,257,37245949,0,0,2783,144738,"",0.08,0.34,0.18,0.00,0.00,0.53,0.53,"",0,0.0,13,5.3,3625793,10.8,0,0.0,0,0.0,133,5.0,6950,5.0
"06085","1","9241","76","0","2024","A","",3,257,37245949,0,0,2783,144738,"",0.08,0.34,0.18,0.00,0.00,0.53,0.53,"",0,0.0,13,5.3,3625793,10.8,0,0.0,0,0.0,133,5.0,6950,5.0
"06085","1","92412","77","0","2024","A","",3,257,37245949,0,0,2783,144738,"",0.09,0.41,0.24,0.00,0.00,0.57,0.57,"",0,0.0,13,5.3,3625793,10.8,0,0.0,0,0.0,133,5.0,6950,5.0
"06085","1","924120","78","0","2024","A","",3,257,37245949,0,0,2783,144738,"",0.09,0.41,0.24,0.00,0.00,0.57,0.57,"",0,0.0,13,5.3,3625793,10.8,0,0.0,0,0.0,133,5.0,6950,5.0
"06085","1","926","75","0","2024","A","",14,598,63331331,0,0,2036,105876,"",0.23,0.32,0.11,0.00,0.00,0.34,0.34,"",2,16.7,-25,-4.0,4436979,7.5,0,0.0,0,0.0,218,12.0,11343,12.0
"06085","1","9261","76","0","2024","A","",14,598,63331331,0,0,2036,105876,"",0.23,0.32,0.11,0.00,0.00,0.34,0.34,"",2,16.7,-25,-4.0,4436979,7.5,0,0.0,0,0.0,218,12.0,11343,12.0
"06085","1","92611","77","0","2024","A","",7,42,3875002,0,0,1778,92445,"",0.29,0.12,0.03,0.00,0.00,0.29,0.29,"",2,40.0,-1,-2.3,749182,24.0,0,0.0,0,0.0,385,27.6,20032,27.7
"06085","1","926110","78","0","2024","A","",7,42,3875002,0,0,1778,92445,"",0.29,0.12,0.03,0.00,0.00,0.29,0.29,"",2,40.0,-1,-2.3,749182,24.0,0,0.0,0,0.0,385,27.6,20032,27.7
"06085","1","92612","77","0","2024","A","",5,531,56488052,0,0,2044,106314,"",0.73,0.65,0.24,0.00,0.00,0.36,0.36,"",0,0.0,-22,-4.0,3642262,6.9,0,0.0,0,0.0,207,11.3,10795,11.3
"06085","1","926120","78","0","2024","A","",5,531,56488052,0,0,2044,106314,"",0.73,0.65,0.24,0.00,0.00,0.36,0.36,"",0,0.0,-22,-4.0,3642262,6.9,0,0.0,0,0.0,207,11.3,10795,11.3
"06085","1","92614","77","0","2024","A","",1,10,1128730,0,0,2118,110120,"",0.05,0.03,0.01,0.00,0.00,0.42,0.42,"",0,0.0,-1,-9.1,-112287,-9.0,0,0.0,0,0.0,-52,-2.4,-2700,-2.4
"06085","1","926140","78","0","2024","A","",1,10,1128730,0,0,2118,110120,"",0.05,0.03,0.01,0.00,0.00,0.42,0.42,"",0,0.0,-1,-9.1,-112287,-9.0,0,0.0,0,0.0,-52,-2.4,-2700,-2.4
"06085","1","92615","77","0","2024","A","",1,15,1839547,0,0,2412,125424,"",0.15,0.06,0.02,0.00,0.00,0.30,0.30,"",0,0.0,-1,-6.2,157822,9.4,0,0.0,0,0.0,337,16.2,17506,16.2
"06085","1","926150","78","0","2024","A","",1,15,1839547,0,0,2412,125424,"",0.15,0.06,0.02,0.00,0.00,0.30,0.30,"",0,0.0,-1,-6.2,157822,9.4,0,0.0,0,0.0,337,16.2,17506,16.2
"06085","1","927","75","0","2024","A","",1,1077,182703555,0,0,3263,169681,"",1.33,8.26,3.57,0.00,0.00,0.43,0.43,"",0,0.0,-28,-2.5,4633710,2.6,0,0.0,0,0.0,164,5.3,8532,5.3
"06085","1","9271","76","0","2024","A","",1,1077,182703555,0,0,3263,169681,"",1.33,8.26,3.57,0.00,0.00,0.43,0.43,"",0,0.0,-28,-2.5,4633710,2.6,0,0.0,0,0.0,164,5.3,8532,5.3
"06085","1","92711","77","0","2024","A","",1,1077,182703555,0,0,3263,169681,"",1.33,8.26,3.57,0.00,0.00,0.43,0.43,"",0,0.0,-28,-2.5,4633710,2.6,0,0.0,0,0.0,164,5.3,8532,5.3
"06085","1","927110","78","0","2024","A","",1,1077,182703555,0,0,3263,169681,"",1.33,8.26,3.57,0.00,0.00,0.43,0.43,"",0,0.0,-28,-2.5,4633710,2.6,0,0.0,0,0.0,164,5.3,8532,5.3
"06085","1","928","75","0","2024","A","",6,708,82785181,0,0,2249,116970,"",0.34,0.16,0.07,0.00,0.00,0.43,0.43,"",0,0.0,2,0.3,-388701,-0.5,0,0.0,0,0.0,-15,-0.7,-771,-0.7
"06085","1","9281","76","0","2024","A","",6,708,82785181,0,0,2249,116970,"",0.34,0.16,0.07,0.00,0.00,0.43,0.43,"",0,0.0,2,0.3,-388701,-0.5,0,0.0,0,0.0,-15,-0.7,-771,-0.7
"06085","1","92811","77","0","2024","A","",4,567,65197638,0,0,2211,114987,"",0.30,0.14,0.06,0.00,0.00,0.43,0.43,"",0,0.0,-7,-1.2,-2765506,-4.1,0,0.0,0,0.0,-65,-2.9,-3347,-2.8
"06085","1","928110","78","0","2024","A","",4,567,65197638,0,0,2211,114987,"",0.30,0.14,0.06,0.00,0.00,0.43,0.43,"",0,0.0,-7,-1.2,-2765506,-4.1,0,0.0,0,0.0,-65,-2.9,-3347,-2.8
"06085","1","92812","77","0","2024","A","",2,141,17587543,0,0,2403,124956,"",0.47,0.44,0.16,0.00,0.00,0.37,0.37,"",0,0.0,9,6.8,2376805,15.6,0,0.0,0,0.0,188,8.5,9796,8.5
"06085","1","928120","78","0","2024","A","",2,141,17587543,0,0,2403,124956,"",0.47,0.44,0.16,0.00,0.00,0.37,0.37,"",0,0.0,9,6.8,2376805,15.6,0,0.0,0,0.0,188,8.5,9796,8.5
"06085","2","10","71","0","2024","A","",207,6511,552927990,0,0,1633,84917,"",0.41,0.19,0.08,0.00,0.00,0.40,0.40,"",5,2.5,-3,0.0,44995730,8.9,0,0.0,0,0.0,134,8.9,6945,8.9
"06085","2","102","72","0","2024","A","",207,6511,552927990,0,0,1633,84917,"",0.42,0.19,0.08,0.00,0.00,0.40,0.40,"",5,2.5,-3,0.0,44995730,8.9,0,0.0,0,0.0,134,8.9,6945,8.9
"06085","2","1024","73","0","2024","A","",2,176,12273995,0,0,1345,69937,"",0.23,0.64,0.20,0.00,0.00,0.31,0.31,"",0,0.0,36,25.7,2085339,20.5,0,0.0,0,0.0,-56,-4.0,-2926,-4.0
"06085","2","1025","73","0","2024","A","",156,5001,423421266,0,0,1628,84674,"",1.48,0.25,0.10,0.00,0.00,0.40,0.40,"",3,2.0,9,0.2,33135638,8.5,0,0.0,0,0.0,124,8.2,6488,8.3
"06085","2","1028","73","0","2024","A","",48,1335,117219709,0,0,1688,87789,"",0.13,0.10,0.04,0.00,0.00,0.41,0.41,"",1,2.1,-48,-3.5,9761733,9.1,0,0.0,0,0.0,193,12.9,10071,13.0
"06085","2","1029","73","0","2024","A","",1,0,13020,0,0,3005,156240,"N",1.43,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","2","56","74","0","2024","A","",2,176,12273995,0,0,1345,69937,"",0.51,2.27,0.90,0.00,0.00,0.40,0.40,"",0,0.0,36,25.7,2085339,20.5,0,0.0,0,0.0,-56,-4.0,-2926,-4.0
"06085","2","561","75","0","2024","A","",2,176,12273995,0,0,1345,69937,"",0.51,2.36,0.94,0.00,0.00,0.40,0.40,"",0,0.0,36,25.7,2085339,20.5,0,0.0,0,0.0,-56,-4.0,-2926,-4.0
"06085","2","5613","76","0","2024","A","",2,176,12273995,0,0,1345,69937,"",0.69,6.17,2.70,0.00,0.00,0.44,0.44,"",0,0.0,36,25.7,2085339,20.5,0,0.0,0,0.0,-56,-4.0,-2926,-4.0
"06085","2","56131","77","0","2024","A","",2,176,12273995,0,0,1345,69937,"",0.69,6.21,2.72,0.00,0.00,0.44,0.44,"",0,0.0,36,25.7,2085339,20.5,0,0.0,0,0.0,-56,-4.0,-2926,-4.0
"06085","2","561311","78","0","2024","A","",2,176,12273995,0,0,1345,69937,"",0.69,6.21,2.72,0.00,0.00,0.44,0.44,"",0,0.0,36,25.7,2085339,20.5,0,0.0,0,0.0,-56,-4.0,-2926,-4.0
"06085","2","61","74","0","2024","A","",156,5001,423421266,0,0,1628,84674,"",2.66,0.34,0.14,0.00,0.00,0.41,0.41,"",3,2.0,9,0.2,33135638,8.5,0,0.0,0,0.0,124,8.2,6488,8.3
"06085","2","611","75","0","2024","A","",156,5001,423421266,0,0,1628,84674,"",2.66,0.34,0.14,0.00,0.00,0.41,0.41,"",3,2.0,9,0.2,33135638,8.5,0,0.0,0,0.0,124,8.2,6488,8.3
"06085","2","6113","76","0","2024","A","",156,5001,423421266,0,0,1628,84674,"",3.58,0.39,0.15,0.00,0.00,0.39,0.39,"",3,2.0,9,0.2,33135638,8.5,0,0.0,0,0.0,124,8.2,6488,8.3
"06085","2","61131","77","0","2024","A","",156,5001,423421266,0,0,1628,84674,"",3.58,0.39,0.15,0.00,0.00,0.39,0.39,"",3,2.0,9,0.2,33135638,8.5,0,0.0,0,0.0,124,8.2,6488,8.3
"06085","2","611310","78","0","2024","A","",156,5001,423421266,0,0,1628,84674,"",3.58,0.39,0.15,0.00,0.00,0.39,0.39,"",3,2.0,9,0.2,33135638,8.5,0,0.0,0,0.0,124,8.2,6488,8.3
"06085","2","92","74","0","2024","A","",48,1335,117219709,0,0,1688,87789,"",0.13,0.10,0.04,0.00,0.00,0.41,0.41,"",1,2.1,-48,-3.5,9761733,9.1,0,0.0,0,0.0,193,12.9,10071,13.0
"06085","2","921","75","0","2024","A","",6,232,28030985,0,0,2324,120867,"",0.13,0.13,0.07,0.00,0.00,0.52,0.52,"",0,0.0,-8,-3.3,38355,0.1,0,0.0,0,0.0,85,3.8,4433,3.8
"06085","2","9211","76","0","2024","A","",6,232,28030985,0,0,2324,120867,"",0.13,0.13,0.07,0.00,0.00,0.52,0.52,"",0,0.0,-8,-3.3,38355,0.1,0,0.0,0,0.0,85,3.8,4433,3.8
"06085","2","92113","77","0","2024","A","",4,231,27976366,0,0,2332,121285,"",0.23,0.31,0.16,0.00,0.00,0.52,0.52,"",0,0.0,-6,-2.5,168247,0.6,0,0.0,0,0.0,73,3.2,3827,3.3
"06085","2","921130","78","0","2024","A","",4,231,27976366,0,0,2332,121285,"",0.23,0.31,0.16,0.00,0.00,0.52,0.52,"",0,0.0,-6,-2.5,168247,0.6,0,0.0,0,0.0,73,3.2,3827,3.3
"06085","2","92119","77","0","2024","A","",2,1,54619,0,0,840,43695,"",0.10,0.00,0.00,0.00,0.00,0.18,0.18,"",0,0.0,-3,-75.0,-129892,-70.4,0,0.0,0,0.0,-128,-13.2,-6626,-13.2
"06085","2","921190","78","0","2024","A","",2,1,54619,0,0,840,43695,"",0.10,0.00,0.00,0.00,0.00,0.18,0.18,"",0,0.0,-3,-75.0,-129892,-70.4,0,0.0,0,0.0,-128,-13.2,-6626,-13.2
"06085","2","922","75","0","2024","A","",10,246,25827378,0,0,2015,104776,"",0.10,0.05,0.02,0.00,0.00,0.47,0.47,"",2,25.0,17,7.4,7280842,39.3,0,0.0,0,0.0,459,29.5,23875,29.5
"06085","2","9221","76","0","2024","A","",10,246,25827378,0,0,2015,104776,"",0.10,0.05,0.02,0.00,0.00,0.47,0.47,"",2,25.0,17,7.4,7280842,39.3,0,0.0,0,0.0,459,29.5,23875,29.5
"06085","2","92212","77","0","2024","A","",6,199,16387355,0,0,1580,82176,"",0.34,0.26,0.08,0.00,0.00,0.31,0.31,"",0,0.0,-8,-3.9,1125566,7.4,0,0.0,0,0.0,164,11.6,8566,11.6
"06085","2","922120","78","0","2024","A","",6,199,16387355,0,0,1580,82176,"",0.34,0.26,0.08,0.00,0.00,0.31,0.31,"",0,0.0,-8,-3.9,1125566,7.4,0,0.0,0,0.0,164,11.6,8566,11.6
"06085","2","92214","77","0","2024","A","",0,6,707774,0,0,2300,119624,"",0.00,0.00,0.00,0.00,0.00,0.58,0.58,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","2","922140","78","0","2024","A","",0,6,707774,0,0,2300,119624,"",0.00,0.00,0.00,0.00,0.00,0.58,0.58,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","2","92215","77","0","2024","A","",3,41,8732249,0,0,4079,212119,"",0.45,0.27,0.30,0.00,0.00,1.09,1.09,"",1,50.0,19,86.4,5447502,165.8,0,0.0,0,0.0,1197,41.5,62245,41.5
"06085","2","922150","78","0","2024","A","",3,41,8732249,0,0,4079,212119,"",0.45,0.27,0.30,0.00,0.00,1.09,1.09,"",1,50.0,19,86.4,5447502,165.8,0,0.0,0,0.0,1197,41.5,62245,41.5
"06085","2","923","75","0","2024","A","",7,190,15456734,0,0,1562,81209,"",0.09,0.06,0.02,0.00,0.00,0.41,0.41,"",0,0.0,7,3.8,149563,1.0,0,0.0,0,0.0,-47,-2.9,-2437,-2.9
"06085","2","9231","76","0","2024","A","",7,190,15456734,0,0,1562,81209,"",0.09,0.06,0.02,0.00,0.00,0.41,0.41,"",0,0.0,7,3.8,149563,1.0,0,0.0,0,0.0,-47,-2.9,-2437,-2.9
"06085","2","92313","77","0","2024","A","",7,190,15456734,0,0,1562,81209,"",0.18,0.11,0.05,0.00,0.00,0.42,0.42,"",0,0.0,7,3.8,149563,1.0,0,0.0,0,0.0,-47,-2.9,-2437,-2.9
