"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"06085","1","9281","76","0","2024","4","",6,714,715,712,19307808,0,0,2081,"",0.34,0.16,0.16,0.16,0.06,0.00,0.00,0.39,"",0,0.0,-5,-0.7,-3,-0.4,-10,-1.4,-1911677,-9.0,0,0.0,0,0.0,-187,-8.2
"06085","1","92811","77","0","2024","4","",4,566,565,564,14822554,0,0,2018,"",0.29,0.14,0.14,0.14,0.05,0.00,0.00,0.39,"",0,0.0,-22,-3.7,-24,-4.1,-28,-4.7,-2020010,-12.0,0,0.0,0,0.0,-179,-8.1
"06085","1","928110","78","0","2024","4","",4,566,565,564,14822554,0,0,2018,"",0.29,0.14,0.14,0.14,0.05,0.00,0.00,0.39,"",0,0.0,-22,-3.7,-24,-4.1,-28,-4.7,-2020010,-12.0,0,0.0,0,0.0,-179,-8.1
"06085","1","92812","77","0","2024","4","",2,148,150,148,4485254,0,0,2321,"",0.49,0.46,0.47,0.46,0.15,0.00,0.00,0.33,"",0,0.0,17,13.0,21,16.3,18,13.8,108333,2.5,0,0.0,0,0.0,-269,-10.4
"06085","1","928120","78","0","2024","4","",2,148,150,148,4485254,0,0,2321,"",0.49,0.46,0.47,0.46,0.15,0.00,0.00,0.33,"",0,0.0,17,13.0,21,16.3,18,13.8,108333,2.5,0,0.0,0,0.0,-269,-10.4
"06085","2","10","71","0","2024","4","",207,6676,6594,6677,141783547,0,0,1640,"",0.40,0.19,0.19,0.19,0.07,0.00,0.00,0.37,"",6,3.0,91,1.4,-21,-0.3,5,0.1,13492234,10.5,0,0.0,0,0.0,150,10.1
"06085","2","102","72","0","2024","4","",207,6676,6594,6677,141783547,0,0,1640,"",0.41,0.19,0.19,0.19,0.07,0.00,0.00,0.37,"",6,3.0,91,1.4,-21,-0.3,5,0.1,13492234,10.5,0,0.0,0,0.0,150,10.1
"06085","2","1024","73","0","2024","4","",2,227,224,223,3325688,0,0,1139,"",0.23,0.82,0.81,0.80,0.20,0.00,0.00,0.25,"",0,0.0,98,76.0,95,73.6,93,71.5,701998,26.8,0,0.0,0,0.0,-421,-27.0
"06085","2","1025","73","0","2024","4","",156,5066,4974,5082,108028168,0,0,1649,"",1.42,0.25,0.25,0.25,0.09,0.00,0.00,0.37,"",4,2.6,-29,-0.6,-132,-2.6,-8,-0.2,9853232,10.0,0,0.0,0,0.0,167,11.3
"06085","2","1028","73","0","2024","4","",49,1383,1396,1372,30429691,0,0,1692,"",0.13,0.10,0.10,0.10,0.04,0.00,0.00,0.37,"",2,4.3,22,1.6,16,1.2,-80,-5.5,2937004,10.7,0,0.0,0,0.0,179,11.8
"06085","2","1029","73","0","2024","4","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","2","56","74","0","2024","4","",2,227,224,223,3325688,0,0,1139,"",0.50,2.94,2.91,2.88,0.88,0.00,0.00,0.30,"",0,0.0,98,76.0,95,73.6,93,71.5,701998,26.8,0,0.0,0,0.0,-421,-27.0
"06085","2","561","75","0","2024","4","",2,227,224,223,3325688,0,0,1139,"",0.50,3.05,3.02,2.99,0.91,0.00,0.00,0.30,"",0,0.0,98,76.0,95,73.6,93,71.5,701998,26.8,0,0.0,0,0.0,-421,-27.0
"06085","2","5613","76","0","2024","4","",2,227,224,223,3325688,0,0,1139,"",0.68,8.04,8.12,7.87,2.60,0.00,0.00,0.32,"",0,0.0,98,76.0,95,73.6,93,71.5,701998,26.8,0,0.0,0,0.0,-421,-27.0
"06085","2","56131","77","0","2024","4","",2,227,224,223,3325688,0,0,1139,"",0.68,8.11,8.24,8.11,2.63,0.00,0.00,0.32,"",0,0.0,98,76.0,95,73.6,93,71.5,701998,26.8,0,0.0,0,0.0,-421,-27.0
"06085","2","561311","78","0","2024","4","",2,227,224,223,3325688,0,0,1139,"",0.68,8.11,8.24,8.11,2.63,0.00,0.00,0.32,"",0,0.0,98,76.0,95,73.6,93,71.5,701998,26.8,0,0.0,0,0.0,-421,-27.0
"06085","2","61","74","0","2024","4","",156,5066,4974,5082,108028168,0,0,1649,"",2.59,0.34,0.33,0.34,0.13,0.00,0.00,0.38,"",4,2.6,-29,-0.6,-132,-2.6,-8,-0.2,9853232,10.0,0,0.0,0,0.0,167,11.3
"06085","2","611","75","0","2024","4","",156,5066,4974,5082,108028168,0,0,1649,"",2.59,0.34,0.33,0.34,0.13,0.00,0.00,0.38,"",4,2.6,-29,-0.6,-132,-2.6,-8,-0.2,9853232,10.0,0,0.0,0,0.0,167,11.3
"06085","2","6113","76","0","2024","4","",156,5066,4974,5082,108028168,0,0,1649,"",3.49,0.39,0.38,0.39,0.14,0.00,0.00,0.36,"",4,2.6,-29,-0.6,-132,-2.6,-8,-0.2,9853232,10.0,0,0.0,0,0.0,167,11.3
"06085","2","61131","77","0","2024","4","",156,5066,4974,5082,108028168,0,0,1649,"",3.49,0.39,0.38,0.39,0.14,0.00,0.00,0.36,"",4,2.6,-29,-0.6,-132,-2.6,-8,-0.2,9853232,10.0,0,0.0,0,0.0,167,11.3
"06085","2","611310","78","0","2024","4","",156,5066,4974,5082,108028168,0,0,1649,"",3.49,0.39,0.38,0.39,0.14,0.00,0.00,0.36,"",4,2.6,-29,-0.6,-132,-2.6,-8,-0.2,9853232,10.0,0,0.0,0,0.0,167,11.3
"06085","2","92","74","0","2024","4","",49,1383,1396,1372,30429691,0,0,1692,"",0.13,0.10,0.10,0.10,0.04,0.00,0.00,0.37,"",2,4.3,22,1.6,16,1.2,-80,-5.5,2937004,10.7,0,0.0,0,0.0,179,11.8
"06085","2","921","75","0","2024","4","",6,233,231,226,6766215,0,0,2263,"",0.13,0.13,0.13,0.13,0.06,0.00,0.00,0.46,"",0,0.0,-5,-2.1,-6,-2.5,-10,-4.2,-342766,-4.8,0,0.0,0,0.0,-44,-1.9
"06085","2","9211","76","0","2024","4","",6,233,231,226,6766215,0,0,2263,"",0.13,0.13,0.13,0.13,0.06,0.00,0.00,0.46,"",0,0.0,-5,-2.1,-6,-2.5,-10,-4.2,-342766,-4.8,0,0.0,0,0.0,-44,-1.9
"06085","2","92113","77","0","2024","4","",4,232,230,226,6761198,0,0,2268,"",0.23,0.31,0.31,0.30,0.14,0.00,0.00,0.46,"",0,0.0,-3,-1.3,-5,-2.1,-8,-3.4,-314523,-4.4,0,0.0,0,0.0,-51,-2.2
"06085","2","921130","78","0","2024","4","",4,232,230,226,6761198,0,0,2268,"",0.23,0.31,0.31,0.30,0.14,0.00,0.00,0.46,"",0,0.0,-3,-1.3,-5,-2.1,-8,-3.4,-314523,-4.4,0,0.0,0,0.0,-51,-2.2
"06085","2","92119","77","0","2024","4","",2,1,1,0,5017,0,0,579,"",0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.11,"",0,0.0,-2,-66.7,-1,-50.0,-2,-100.0,-28243,-84.9,0,0.0,0,0.0,-517,-47.2
