"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"06081","1","92113","77","0","2024","4","",1,52,52,55,1930213,0,0,2801,"",0.65,0.17,0.17,0.18,0.11,0.00,0.00,0.62,"",0,0.0,11,26.8,10,23.8,16,41.0,288118,17.5,0,0.0,0,0.0,-305,-9.8
"06081","1","921130","78","0","2024","4","",1,52,52,55,1930213,0,0,2801,"",0.65,0.17,0.17,0.18,0.11,0.00,0.00,0.62,"",0,0.0,11,26.8,10,23.8,16,41.0,288118,17.5,0,0.0,0,0.0,-305,-9.8
"06081","1","92119","77","0","2024","4","",3,47,46,45,1320350,0,0,2208,"",0.95,0.53,0.52,0.51,0.22,0.00,0.00,0.42,"",0,0.0,-1,-2.1,-3,-6.1,-4,-8.2,-48401,-3.5,0,0.0,0,0.0,45,2.1
"06081","1","921190","78","0","2024","4","",3,47,46,45,1320350,0,0,2208,"",0.95,0.53,0.52,0.51,0.22,0.00,0.00,0.42,"",0,0.0,-1,-2.1,-3,-6.1,-4,-8.2,-48401,-3.5,0,0.0,0,0.0,45,2.1
"06081","1","922","75","0","2024","4","",6,89,88,90,3320557,0,0,2870,"",0.65,0.12,0.12,0.12,0.06,0.00,0.00,0.51,"",-1,-14.3,-18,-16.8,-16,-15.4,-15,-14.3,-1104638,-25.0,0,0.0,0,0.0,-362,-11.2
"06081","1","9221","76","0","2024","4","",6,89,88,90,3320557,0,0,2870,"",0.65,0.12,0.12,0.12,0.06,0.00,0.00,0.51,"",-1,-14.3,-18,-16.8,-16,-15.4,-15,-14.3,-1104638,-25.0,0,0.0,0,0.0,-362,-11.2
"06081","1","92211","77","0","2024","4","",4,4,4,4,119583,0,0,2300,"",2.15,0.05,0.05,0.05,0.02,0.00,0.00,0.47,"",0,0.0,0,0.0,1,33.3,1,33.3,36465,43.9,0,0.0,0,0.0,382,19.9
"06081","1","922110","78","0","2024","4","",4,4,4,4,119583,0,0,2300,"",2.15,0.05,0.05,0.05,0.02,0.00,0.00,0.47,"",0,0.0,0,0.0,1,33.3,1,33.3,36465,43.9,0,0.0,0,0.0,382,19.9
"06081","1","92212","77","0","2024","4","",2,85,84,86,3200974,0,0,2897,"",0.45,0.22,0.21,0.22,0.11,0.00,0.00,0.49,"",0,0.0,-17,-16.7,-17,-16.8,-16,-15.7,-1023517,-24.2,0,0.0,0,0.0,-299,-9.4
"06081","1","922120","78","0","2024","4","",2,85,84,86,3200974,0,0,2897,"",0.45,0.22,0.21,0.22,0.11,0.00,0.00,0.49,"",0,0.0,-17,-16.7,-17,-16.8,-16,-15.7,-1023517,-24.2,0,0.0,0,0.0,-299,-9.4
"06081","1","92213","77","0","2024","4","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06081","1","922130","78","0","2024","4","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06081","1","923","75","0","2024","4","",4,72,71,71,2317570,0,0,2499,"",0.56,0.11,0.11,0.11,0.05,0.00,0.00,0.48,"",0,0.0,1,1.4,-2,-2.7,1,1.4,56452,2.5,0,0.0,0,0.0,61,2.5
"06081","1","9231","76","0","2024","4","",4,72,71,71,2317570,0,0,2499,"",0.56,0.11,0.11,0.11,0.05,0.00,0.00,0.48,"",0,0.0,1,1.4,-2,-2.7,1,1.4,56452,2.5,0,0.0,0,0.0,61,2.5
"06081","1","92312","77","0","2024","4","",3,31,31,30,1162579,0,0,2916,"",1.41,0.18,0.18,0.17,0.09,0.00,0.00,0.49,"",0,0.0,1,3.3,-1,-3.1,1,3.4,52553,4.7,0,0.0,0,0.0,101,3.6
"06081","1","923120","78","0","2024","4","",3,31,31,30,1162579,0,0,2916,"",1.41,0.18,0.18,0.17,0.09,0.00,0.00,0.49,"",0,0.0,1,3.3,-1,-3.1,1,3.4,52553,4.7,0,0.0,0,0.0,101,3.6
"06081","1","92313","77","0","2024","4","",1,41,40,41,1154991,0,0,2185,"",0.27,0.23,0.22,0.23,0.10,0.00,0.00,0.43,"",0,0.0,0,0.0,-1,-2.4,0,0.0,3899,0.3,0,0.0,0,0.0,25,1.2
"06081","1","923130","78","0","2024","4","",1,41,40,41,1154991,0,0,2185,"",0.27,0.23,0.22,0.23,0.10,0.00,0.00,0.43,"",0,0.0,0,0.0,-1,-2.4,0,0.0,3899,0.3,0,0.0,0,0.0,25,1.2
"06081","1","924","75","0","2024","4","",3,102,100,102,3652560,0,0,2773,"",0.22,0.36,0.36,0.37,0.21,0.00,0.00,0.58,"",0,0.0,-31,-23.3,-25,-20.0,-23,-18.4,-702134,-16.1,0,0.0,0,0.0,149,5.7
"06081","1","9241","76","0","2024","4","",3,102,100,102,3652560,0,0,2773,"",0.22,0.36,0.36,0.37,0.21,0.00,0.00,0.58,"",0,0.0,-31,-23.3,-25,-20.0,-23,-18.4,-702134,-16.1,0,0.0,0,0.0,149,5.7
"06081","1","92412","77","0","2024","4","",3,102,100,102,3652560,0,0,2773,"",0.24,0.44,0.45,0.46,0.28,0.00,0.00,0.62,"",0,0.0,-31,-23.3,-25,-20.0,-23,-18.4,-702134,-16.1,0,0.0,0,0.0,149,5.7
"06081","1","924120","78","0","2024","4","",3,102,100,102,3652560,0,0,2773,"",0.24,0.44,0.45,0.46,0.28,0.00,0.00,0.62,"",0,0.0,-31,-23.3,-25,-20.0,-23,-18.4,-702134,-16.1,0,0.0,0,0.0,149,5.7
"06081","1","926","75","0","2024","4","",9,104,105,105,3423654,0,0,2516,"",0.39,0.15,0.15,0.15,0.07,0.00,0.00,0.45,"",1,12.5,4,4.0,7,7.1,10,10.5,200030,6.2,0,0.0,0,0.0,-23,-0.9
"06081","1","9261","76","0","2024","4","",9,104,105,105,3423654,0,0,2516,"",0.39,0.15,0.15,0.15,0.07,0.00,0.00,0.45,"",1,12.5,4,4.0,7,7.1,10,10.5,200030,6.2,0,0.0,0,0.0,-23,-0.9
"06081","1","92611","77","0","2024","4","",6,59,59,59,2070603,0,0,2700,"",0.66,0.46,0.45,0.45,0.22,0.00,0.00,0.49,"",1,20.0,-2,-3.3,-1,-1.7,3,5.4,213981,11.5,0,0.0,0,0.0,279,11.5
"06081","1","926110","78","0","2024","4","",6,59,59,59,2070603,0,0,2700,"",0.66,0.46,0.45,0.45,0.22,0.00,0.00,0.49,"",1,20.0,-2,-3.3,-1,-1.7,3,5.4,213981,11.5,0,0.0,0,0.0,279,11.5
"06081","1","92614","77","0","2024","4","",2,29,29,29,725935,0,0,1926,"",0.24,0.23,0.22,0.21,0.10,0.00,0.00,0.46,"",0,0.0,3,11.5,4,16.0,4,16.0,-26346,-3.5,0,0.0,0,0.0,-358,-15.7
"06081","1","926140","78","0","2024","4","",2,29,29,29,725935,0,0,1926,"",0.24,0.23,0.22,0.21,0.10,0.00,0.00,0.46,"",0,0.0,3,11.5,4,16.0,4,16.0,-26346,-3.5,0,0.0,0,0.0,-358,-15.7
"06081","1","92615","77","0","2024","4","",1,16,17,17,627116,0,0,2894,"",0.40,0.17,0.18,0.18,0.07,0.00,0.00,0.39,"",0,0.0,3,23.1,4,30.8,3,21.4,12395,2.0,0,0.0,0,0.0,-652,-18.4
"06081","1","926150","78","0","2024","4","",1,16,17,17,627116,0,0,2894,"",0.40,0.17,0.18,0.18,0.07,0.00,0.00,0.39,"",0,0.0,3,23.1,4,30.8,3,21.4,12395,2.0,0,0.0,0,0.0,-652,-18.4
"06081","1","927","75","0","2024","4","",1,18,19,19,845475,0,0,3484,"",3.44,0.38,0.40,0.39,0.19,0.00,0.00,0.48,"",0,0.0,-3,-14.3,-2,-9.5,-2,-9.5,-1019,-0.1,0,0.0,0,0.0,383,12.4
"06081","1","9271","76","0","2024","4","",1,18,19,19,845475,0,0,3484,"",3.44,0.38,0.40,0.39,0.19,0.00,0.00,0.48,"",0,0.0,-3,-14.3,-2,-9.5,-2,-9.5,-1019,-0.1,0,0.0,0,0.0,383,12.4
"06081","1","92711","77","0","2024","4","",1,18,19,19,845475,0,0,3484,"",3.44,0.38,0.40,0.39,0.19,0.00,0.00,0.48,"",0,0.0,-3,-14.3,-2,-9.5,-2,-9.5,-1019,-0.1,0,0.0,0,0.0,383,12.4
"06081","1","927110","78","0","2024","4","",1,18,19,19,845475,0,0,3484,"",3.44,0.38,0.40,0.39,0.19,0.00,0.00,0.48,"",0,0.0,-3,-14.3,-2,-9.5,-2,-9.5,-1019,-0.1,0,0.0,0,0.0,383,12.4
"06081","1","928","75","0","2024","4","",1,19,19,19,581609,0,0,2355,"",0.15,0.01,0.01,0.01,0.01,0.00,0.00,0.52,"",0,0.0,1,5.6,0,0.0,2,11.8,7674,1.3,0,0.0,0,0.0,-98,-4.0
"06081","1","9281","76","0","2024","4","",1,19,19,19,581609,0,0,2355,"",0.15,0.01,0.01,0.01,0.01,0.00,0.00,0.52,"",0,0.0,1,5.6,0,0.0,2,11.8,7674,1.3,0,0.0,0,0.0,-98,-4.0
"06081","1","92811","77","0","2024","4","",1,19,19,19,581609,0,0,2355,"",0.20,0.01,0.01,0.01,0.01,0.00,0.00,0.53,"",0,0.0,1,5.6,0,0.0,2,11.8,7674,1.3,0,0.0,0,0.0,-98,-4.0
"06081","1","928110","78","0","2024","4","",1,19,19,19,581609,0,0,2355,"",0.20,0.01,0.01,0.01,0.01,0.00,0.00,0.53,"",0,0.0,1,5.6,0,0.0,2,11.8,7674,1.3,0,0.0,0,0.0,-98,-4.0
"06081","2","10","71","0","2024","4","",18,308,311,320,5840312,0,0,1435,"",0.09,0.02,0.02,0.02,0.01,0.00,0.00,0.38,"",1,5.9,-6,-1.9,-13,-4.0,-49,-13.3,129729,2.3,0,0.0,0,0.0,126,9.6
"06081","2","102","72","0","2024","4","",18,308,311,320,5840312,0,0,1435,"",0.10,0.02,0.02,0.03,0.01,0.00,0.00,0.38,"",1,5.9,-6,-1.9,-13,-4.0,-49,-13.3,129729,2.3,0,0.0,0,0.0,126,9.6
"06081","2","1028","73","0","2024","4","",18,308,311,320,5840312,0,0,1435,"",0.13,0.06,0.06,0.06,0.02,0.00,0.00,0.37,"",1,5.9,-6,-1.9,-13,-4.0,-49,-13.3,129729,2.3,0,0.0,0,0.0,126,9.6
"06081","2","92","74","0","2024","4","",18,308,311,320,5840312,0,0,1435,"",0.13,0.06,0.06,0.06,0.02,0.00,0.00,0.37,"",1,5.9,-6,-1.9,-13,-4.0,-49,-13.3,129729,2.3,0,0.0,0,0.0,126,9.6
"06081","2","921","75","0","2024","4","",1,25,26,26,504038,0,0,1511,"",0.06,0.04,0.04,0.04,0.01,0.00,0.00,0.36,"",0,0.0,1,4.2,3,13.0,2,8.3,-10757,-2.1,0,0.0,0,0.0,-162,-9.7
"06081","2","9211","76","0","2024","4","",1,25,26,26,504038,0,0,1511,"",0.06,0.04,0.04,0.04,0.01,0.00,0.00,0.36,"",0,0.0,1,4.2,3,13.0,2,8.3,-10757,-2.1,0,0.0,0,0.0,-162,-9.7
"06081","2","92113","77","0","2024","4","",1,25,26,26,504038,0,0,1511,"",0.15,0.09,0.10,0.09,0.03,0.00,0.00,0.36,"",0,0.0,1,4.2,3,13.0,2,8.3,-10757,-2.1,0,0.0,0,0.0,-162,-9.7
"06081","2","921130","78","0","2024","4","",1,25,26,26,504038,0,0,1511,"",0.15,0.09,0.10,0.09,0.03,0.00,0.00,0.36,"",0,0.0,1,4.2,3,13.0,2,8.3,-10757,-2.1,0,0.0,0,0.0,-162,-9.7
"06081","2","922","75","0","2024","4","",4,84,87,85,1849884,0,0,1668,"",0.10,0.05,0.05,0.05,0.02,0.00,0.00,0.42,"",1,33.3,-4,-4.5,-5,-5.4,-51,-37.5,-6494,-0.3,0,0.0,0,0.0,312,23.0
"06081","2","9221","76","0","2024","4","",4,84,87,85,1849884,0,0,1668,"",0.10,0.05,0.05,0.05,0.02,0.00,0.00,0.42,"",1,33.3,-4,-4.5,-5,-5.4,-51,-37.5,-6494,-0.3,0,0.0,0,0.0,312,23.0
"06081","2","92212","77","0","2024","4","",2,81,84,82,1762697,0,0,1647,"",0.29,0.29,0.30,0.29,0.10,0.00,0.00,0.34,"",0,0.0,1,1.2,0,0.0,-46,-35.9,152262,9.5,0,0.0,0,0.0,374,29.4
"06081","2","922120","78","0","2024","4","",2,81,84,82,1762697,0,0,1647,"",0.29,0.29,0.30,0.29,0.10,0.00,0.00,0.34,"",0,0.0,1,1.2,0,0.0,-46,-35.9,152262,9.5,0,0.0,0,0.0,374,29.4
"06081","2","92214","77","0","2024","4","",1,1,1,1,23462,0,0,1805,"",0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.49,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06081","2","922140","78","0","2024","4","",1,1,1,1,23462,0,0,1805,"",0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.49,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06081","2","92215","77","0","2024","4","",1,2,2,2,63725,0,0,2451,"",0.40,0.04,0.04,0.04,0.03,0.00,0.00,0.71,"",0,0.0,-6,-75.0,-6,-75.0,-6,-75.0,-182218,-74.1,0,0.0,0,0.0,86,3.6
"06081","2","922150","78","0","2024","4","",1,2,2,2,63725,0,0,2451,"",0.40,0.04,0.04,0.04,0.03,0.00,0.00,0.71,"",0,0.0,-6,-75.0,-6,-75.0,-6,-75.0,-182218,-74.1,0,0.0,0,0.0,86,3.6
"06081","2","923","75","0","2024","4","",4,62,63,64,1507962,0,0,1841,"",0.14,0.05,0.05,0.05,0.03,0.00,0.00,0.51,"",0,0.0,2,3.3,2,3.3,3,4.9,56819,3.9,0,0.0,0,0.0,1,0.1
"06081","2","9231","76","0","2024","4","",4,62,63,64,1507962,0,0,1841,"",0.14,0.05,0.05,0.05,0.03,0.00,0.00,0.51,"",0,0.0,2,3.3,2,3.3,3,4.9,56819,3.9,0,0.0,0,0.0,1,0.1
"06081","2","92313","77","0","2024","4","",4,62,63,64,1507962,0,0,1841,"",0.28,0.10,0.10,0.10,0.05,0.00,0.00,0.54,"",0,0.0,2,3.3,2,3.3,3,4.9,56819,3.9,0,0.0,0,0.0,1,0.1
"06081","2","923130","78","0","2024","4","",4,62,63,64,1507962,0,0,1841,"",0.28,0.10,0.10,0.10,0.05,0.00,0.00,0.54,"",0,0.0,2,3.3,2,3.3,3,4.9,56819,3.9,0,0.0,0,0.0,1,0.1
"06081","2","924","75","0","2024","4","",2,51,49,58,758980,0,0,1109,"",0.11,0.12,0.12,0.14,0.04,0.00,0.00,0.31,"",0,0.0,8,18.6,0,0.0,5,9.4,31686,4.4,0,0.0,0,0.0,-48,-4.1
"06081","2","9241","76","0","2024","4","",2,51,49,58,758980,0,0,1109,"",0.11,0.12,0.12,0.14,0.04,0.00,0.00,0.31,"",0,0.0,8,18.6,0,0.0,5,9.4,31686,4.4,0,0.0,0,0.0,-48,-4.1
"06081","2","92412","77","0","2024","4","",2,51,49,58,758980,0,0,1109,"",0.13,0.17,0.17,0.20,0.06,0.00,0.00,0.33,"",0,0.0,8,18.6,0,0.0,5,9.4,31686,4.4,0,0.0,0,0.0,-48,-4.1
"06081","2","924120","78","0","2024","4","",2,51,49,58,758980,0,0,1109,"",0.13,0.17,0.17,0.20,0.06,0.00,0.00,0.33,"",0,0.0,8,18.6,0,0.0,5,9.4,31686,4.4,0,0.0,0,0.0,-48,-4.1
"06081","2","926","75","0","2024","4","",7,86,86,87,1219448,0,0,1087,"",0.24,0.10,0.10,0.10,0.03,0.00,0.00,0.29,"",0,0.0,-13,-13.1,-13,-13.1,-8,-8.4,58475,5.0,0,0.0,0,0.0,173,18.9
"06081","2","9261","76","0","2024","4","",7,86,86,87,1219448,0,0,1087,"",0.24,0.10,0.10,0.10,0.03,0.00,0.00,0.29,"",0,0.0,-13,-13.1,-13,-13.1,-8,-8.4,58475,5.0,0,0.0,0,0.0,173,18.9
"06081","2","92612","77","0","2024","4","",4,76,76,77,817232,0,0,824,"",0.38,0.16,0.16,0.16,0.03,0.00,0.00,0.21,"",0,0.0,-11,-12.6,-11,-12.6,-7,-8.3,-8443,-1.0,0,0.0,0,0.0,85,11.5
"06081","2","926120","78","0","2024","4","",4,76,76,77,817232,0,0,824,"",0.38,0.16,0.16,0.16,0.03,0.00,0.00,0.21,"",0,0.0,-11,-12.6,-11,-12.6,-7,-8.3,-8443,-1.0,0,0.0,0,0.0,85,11.5
"06081","2","92615","77","0","2024","4","",3,10,10,10,402216,0,0,3094,"",0.42,0.07,0.07,0.07,0.06,0.00,0.00,0.83,"",0,0.0,-2,-16.7,-2,-16.7,-1,-9.1,66918,20.0,0,0.0,0,0.0,883,39.9
"06081","2","926150","78","0","2024","4","",3,10,10,10,402216,0,0,3094,"",0.42,0.07,0.07,0.07,0.06,0.00,0.00,0.83,"",0,0.0,-2,-16.7,-2,-16.7,-1,-9.1,66918,20.0,0,0.0,0,0.0,883,39.9
